step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
84,TRANSFER,296349.8,C1660861590,296349.8,0.0,C852926396,0.0,0.0,1,0
327,CASH_OUT,80748.48,C1116291053,0.0,0.0,C1935315729,1432691.03,1513439.51,0,0
178,CASH_OUT,3354200.39,C459414804,3354200.39,0.0,C903962920,0.0,3491865.72,1,0
195,CASH_OUT,594229.77,C1951866325,594229.77,0.0,C1961052660,823098.06,1417327.83,1,0
326,CASH_IN,123294.68,C1167105761,3754861.0,3878155.67,C1941331533,432126.75,308832.08,0,0
254,TRANSFER,1342819.26,C693114824,150559.0,0.0,C1079154311,508683.92,1851503.18,0,0
237,CASH_OUT,1503034.86,C1021806883,1503034.86,0.0,C1523189277,18125.1,1521159.97,1,0
667,TRANSFER,71554.74,C118393699,71554.74,0.0,C1077131612,0.0,0.0,1,0
680,CASH_OUT,227668.22,C838079737,227668.22,0.0,C971866524,53722.04,281390.26,1,0
570,TRANSFER,3712.11,C940426725,3712.11,0.0,C2024297782,0.0,0.0,1,0
4,TRANSFER,10000000.0,C7162498,12930418.44,2930418.44,C945327594,0.0,0.0,1,0
194,TRANSFER,1501297.88,C1043170433,1501297.88,0.0,C768896772,0.0,0.0,1,0
395,CASH_OUT,195279.32,C1322816091,8034.0,0.0,C783744142,0.0,195279.32,0,0
472,TRANSFER,653983.93,C951821221,653983.93,0.0,C1535144828,0.0,0.0,1,0
620,CASH_OUT,161272.92,C1122962082,161272.92,0.0,C546830525,783850.08,945123.0,1,0
278,PAYMENT,9004.71,C1035486214,0.0,0.0,M1462678500,0.0,0.0,0,0
277,CASH_IN,82534.5,C425038418,773595.05,856129.55,C168874772,11292790.52,11210256.02,0,0
650,TRANSFER,692654.27,C435003043,692654.27,0.0,C1552080163,0.0,0.0,1,0
250,CASH_OUT,138087.54,C434497157,0.0,0.0,C24499971,384299.2,522386.74,0,0
8,CASH_OUT,222.0,C1737727444,222.0,0.0,C588779235,24708.0,171647.35,1,0
422,TRANSFER,40591.72,C1817821840,40591.72,0.0,C1446237995,0.0,0.0,1,0
48,TRANSFER,147267.01,C1261933788,147267.01,0.0,C1058127621,0.0,0.0,1,0
331,PAYMENT,8438.57,C1674871708,0.0,0.0,M1442327901,0.0,0.0,0,0
570,CASH_OUT,32886.78,C412207538,20297.0,0.0,C16164665,0.0,32886.78,0,0
530,TRANSFER,148680.12,C1687894218,148680.12,0.0,C943795253,0.0,0.0,1,0
324,CASH_OUT,21580.37,C712964669,21580.37,0.0,C621549388,0.0,21580.37,1,0
398,TRANSFER,50722.16,C870531652,50722.16,0.0,C1469155891,0.0,0.0,1,0
307,TRANSFER,988204.68,C958273270,0.0,0.0,C898232365,1826796.49,2815001.17,0,0
44,PAYMENT,8329.22,C1010252616,9739.5,1410.27,M1424290876,0.0,0.0,0,0
191,CASH_IN,76682.55,C449439659,20970.0,97652.55,C418154132,152814.04,76131.49,0,0
657,CASH_OUT,1619313.55,C1999663359,1619313.55,0.0,C944268161,0.0,1619313.55,1,0
263,CASH_OUT,115096.54,C2103471459,63787.0,0.0,C334284535,58205.16,173301.7,0,0
503,CASH_OUT,251683.05,C1957817562,251683.05,0.0,C1713552362,0.0,251683.05,1,0
329,TRANSFER,810328.15,C735471728,152792.0,0.0,C2045682638,0.0,810328.15,0,0
266,CASH_OUT,1911239.21,C951381310,1911239.21,0.0,C1006459134,188720.75,2099959.96,1,0
234,CASH_OUT,414304.46,C1235782222,0.0,0.0,C1168770978,4223492.73,4637797.19,0,0
18,CASH_IN,10326.95,C761951095,11373403.68,11383730.63,C1766776273,269028.26,1603.95,0,0
277,CASH_OUT,142668.71,C922371862,0.0,0.0,C2051193844,181472.99,324141.7,0,0
201,TRANSFER,2477661.97,C336094122,2477661.97,0.0,C382034420,0.0,0.0,1,0
592,CASH_IN,974.97,C1637226952,2281487.02,2282461.99,C833370934,13849.03,12874.06,0,0
496,TRANSFER,30171.95,C1936176559,30171.95,0.0,C892298445,0.0,0.0,1,0
306,PAYMENT,543.17,C1322462482,0.0,0.0,M333312919,0.0,0.0,0,0
685,TRANSFER,1933121.35,C1845779361,1933121.35,0.0,C1809033078,0.0,0.0,1,0
678,CASH_OUT,749316.7,C266009460,749316.7,0.0,C979680839,129235.97,878552.67,1,0
160,CASH_OUT,548161.93,C2011336849,548161.93,0.0,C966258334,443736.12,991898.05,1,0
111,CASH_OUT,1129884.18,C1714764214,1129884.18,0.0,C2126609733,510421.5,1640305.68,1,0
185,CASH_OUT,263668.76,C2071783128,30684.0,0.0,C1355125042,218058.99,481727.74,0,0
14,CASH_OUT,143880.63,C1950423507,0.0,0.0,C1948810229,953051.51,1503901.45,0,0
407,TRANSFER,48132.52,C1486866728,48132.52,0.0,C1884465429,0.0,0.0,1,0
704,CASH_OUT,391855.44,C1221041967,391855.44,0.0,C2055287072,236228.52,628083.96,1,0
501,CASH_OUT,6183238.55,C1949843837,6183238.55,0.0,C392599315,1289583.48,7472822.03,1,0
472,CASH_OUT,653983.93,C1069288733,653983.93,0.0,C1731869105,659112.38,1313096.31,1,0
105,CASH_OUT,2988103.3,C1655503661,2988103.3,0.0,C1811125343,1402954.55,4391057.85,1,0
486,CASH_OUT,214793.32,C852832309,214793.32,0.0,C781959592,0.0,214793.32,1,0
358,CASH_OUT,10358.27,C2109337236,10358.27,0.0,C692561048,0.0,10358.27,1,0
386,TRANSFER,10000000.0,C884104189,11975271.77,1975271.77,C1648566106,0.0,0.0,1,0
36,CASH_OUT,5216.11,C2063562343,0.0,0.0,C1046784398,328127.29,333343.4,0,0
18,PAYMENT,2996.33,C2124839021,74765.29,71768.96,M226197917,0.0,0.0,0,0
43,TRANSFER,362152.77,C1484448573,362152.77,0.0,C1911678087,0.0,0.0,1,0
59,CASH_OUT,44733.5,C1363437677,44733.5,0.0,C1445811732,2534461.11,2579194.61,1,0
27,CASH_OUT,329937.88,C148278282,329937.88,0.0,C1783581377,349407.23,679345.1,1,0
449,TRANSFER,1965786.11,C635739031,1965786.11,0.0,C829764239,0.0,0.0,1,0
300,CASH_OUT,46623.24,C481685627,222201.0,175577.76,C1613197747,329365.78,375989.02,0,0
33,TRANSFER,10000000.0,C1439740840,19887819.06,9887819.06,C875288652,0.0,0.0,1,0
37,PAYMENT,5806.91,C1081653973,100417.0,94610.09,M963857764,0.0,0.0,0,0
373,CASH_OUT,907.86,C2050761931,0.0,0.0,C378356540,321964.12,322871.98,0,0
410,CASH_OUT,1232013.7,C1626793558,1232013.7,0.0,C1907745534,0.0,1232013.7,1,0
566,TRANSFER,1828.6,C1025024603,1828.6,0.0,C127507579,0.0,0.0,1,0
83,CASH_OUT,24412.07,C451805271,24412.07,0.0,C75671301,1564103.49,1588515.56,1,0
244,TRANSFER,4252656.95,C1243123662,4252656.95,0.0,C590057207,0.0,0.0,1,0
40,PAYMENT,18959.76,C1040752245,27996.17,9036.41,M1409523980,0.0,0.0,0,0
203,CASH_OUT,105871.03,C2113179365,0.0,0.0,C304721504,2533308.86,2639179.89,0,0
352,CASH_OUT,7454553.06,C1952070142,7454553.06,0.0,C1302887939,0.0,7454553.06,1,0
428,CASH_OUT,3028421.03,C188968777,3028421.03,0.0,C1189187545,4503234.54,7531655.57,1,0
387,CASH_OUT,10000000.0,C618976547,10000000.0,0.0,C1908782637,0.0,10000000.0,1,0
375,CASH_OUT,667733.81,C1561647393,667733.81,0.0,C471381554,1287353.94,1955087.75,1,0
258,PAYMENT,2385.56,C1054502871,0.0,0.0,M535544207,0.0,0.0,0,0
281,CASH_OUT,556720.82,C1521556505,556720.82,0.0,C1224252499,2525193.48,3081914.29,1,0
354,CASH_OUT,225708.78,C355803914,0.0,0.0,C1158811809,3554618.84,3780327.62,0,0
136,PAYMENT,8215.62,C1034173103,118490.28,110274.66,M1840715486,0.0,0.0,0,0
9,TRANSFER,556218.01,C1769581889,556218.01,0.0,C217441120,0.0,0.0,1,0
151,TRANSFER,147080.42,C1639051922,147080.42,0.0,C862738497,0.0,0.0,1,0
263,CASH_OUT,80283.56,C456094168,7113.0,0.0,C1996088001,0.0,80283.56,0,0
296,CASH_OUT,261874.86,C785242501,261874.86,0.0,C1518978853,0.0,261874.86,1,0
699,TRANSFER,181545.14,C828287936,181545.14,0.0,C1135968742,0.0,0.0,1,0
647,CASH_OUT,2253811.33,C1631859649,2253811.33,0.0,C526945673,0.0,2253811.33,1,0
403,PAYMENT,16593.31,C1770898011,5582.0,0.0,M376983236,0.0,0.0,0,0
398,TRANSFER,4309298.47,C668700925,4309298.47,0.0,C1360905880,0.0,0.0,1,0
378,CASH_OUT,183247.52,C1669860711,480.0,0.0,C165959218,1099547.11,1282794.63,0,0
699,TRANSFER,2763398.31,C577803442,2763398.31,0.0,C619602282,0.0,0.0,1,0
741,TRANSFER,62297.18,C1565612524,62297.18,0.0,C435734396,0.0,0.0,1,0
324,CASH_OUT,160839.03,C554706013,0.0,0.0,C1975769149,1110354.59,1271193.62,0,0
340,TRANSFER,4677358.76,C1888264566,4677358.76,0.0,C947826109,0.0,0.0,1,0
193,PAYMENT,9274.13,C1451943618,48584.81,39310.67,M1595578738,0.0,0.0,0,0
205,CASH_IN,229513.09,C1171719108,797560.97,1027074.06,C316803448,418581.97,189068.89,0,0
235,CASH_OUT,4814.69,C752353094,4814.69,0.0,C1794146784,0.0,4814.69,1,0
186,CASH_IN,73282.61,C146796907,91619.0,164901.61,C382724318,0.0,0.0,0,0
260,PAYMENT,635.75,C172382557,203341.4,202705.64,M1267635786,0.0,0.0,0,0
523,TRANSFER,121543.83,C2080970760,121543.83,0.0,C723423255,0.0,0.0,1,0
179,PAYMENT,56864.6,C1730521937,367349.17,310484.57,M1921730781,0.0,0.0,0,0
614,CASH_OUT,424700.99,C548890827,424700.99,0.0,C1881121071,646139.13,1070840.13,1,0
164,PAYMENT,10620.32,C898201649,0.0,0.0,M1415859475,0.0,0.0,0,0
691,TRANSFER,84174.31,C1766174104,84174.31,0.0,C2119229294,0.0,0.0,1,0
269,CASH_OUT,32527.0,C963027341,32527.0,0.0,C1041024093,77934.8,110461.8,1,0
349,CASH_OUT,108526.23,C1074871983,0.0,0.0,C904073028,6534017.91,6642544.14,0,0
7,CASH_OUT,5460002.91,C1588880909,5460002.91,0.0,C1570256460,0.0,9281535.44,1,0
189,CASH_OUT,2339743.18,C1675131101,2339743.18,0.0,C550055858,0.0,2339743.18,1,0
398,TRANSFER,1101870.28,C596166258,0.0,0.0,C96762845,66778272.78,67880143.06,0,0
17,CASH_IN,98367.18,C1570835069,2391893.44,2490260.62,C279730708,2444670.58,2346303.39,0,0
665,CASH_OUT,290491.12,C1637432706,290491.12,0.0,C1333107954,239594.76,530085.88,1,0
546,PAYMENT,9307.93,C417039339,339221.54,329913.61,M48848298,0.0,0.0,0,0
143,CASH_OUT,32076.17,C1018686396,32076.17,0.0,C184389998,905007.28,937083.46,1,0
442,CASH_OUT,37323.15,C460685151,37323.15,0.0,C1818028349,868591.49,905914.64,1,0
300,PAYMENT,23576.28,C473125802,677285.96,653709.69,M1401192261,0.0,0.0,0,0
132,TRANSFER,190737.49,C1964503568,190737.49,0.0,C1405052929,0.0,0.0,1,0
118,TRANSFER,50845.13,C267854618,50845.13,0.0,C1253405980,0.0,0.0,1,0
370,TRANSFER,310726.29,C1591378177,310726.29,0.0,C1129556923,0.0,0.0,1,0
399,TRANSFER,1442075.9,C2041824507,1442075.9,0.0,C1842704131,0.0,0.0,1,0
328,CASH_OUT,227224.48,C480918032,0.0,0.0,C704005596,621120.24,848344.72,0,0
157,PAYMENT,16595.89,C807498510,0.0,0.0,M572904792,0.0,0.0,0,0
358,CASH_OUT,22402.91,C1707406052,0.0,0.0,C2136412699,1357585.42,1379988.33,0,0
307,PAYMENT,12555.27,C2077779536,0.0,0.0,M1130317975,0.0,0.0,0,0
26,TRANSFER,1027152.36,C414159853,1027152.36,0.0,C1087566727,0.0,0.0,1,0
650,TRANSFER,1264551.38,C1504697378,1264551.38,0.0,C1780665537,0.0,0.0,1,0
130,CASH_OUT,700368.77,C1269067922,0.0,0.0,C1015594741,1705997.54,2406366.31,0,0
182,PAYMENT,13176.62,C943089386,5057.0,0.0,M1691422149,0.0,0.0,0,0
563,CASH_OUT,633610.66,C382898342,633610.66,0.0,C1625958226,0.0,633610.66,1,0
488,CASH_OUT,5363795.31,C1085308330,5363795.31,0.0,C403495240,33769.18,5397564.49,1,0
320,CASH_OUT,34099.1,C193914526,34099.1,0.0,C918538157,0.0,34099.1,1,0
349,PAYMENT,1064.79,C1793761678,0.0,0.0,M861175567,0.0,0.0,0,0
211,TRANSFER,309050.28,C611443009,0.0,0.0,C648885257,2284399.8,2593450.08,0,0
510,CASH_OUT,3425386.69,C288197113,3425386.69,0.0,C793143843,0.0,3425386.69,1,0
240,TRANSFER,723782.37,C1106941921,723782.37,0.0,C130285450,0.0,0.0,1,0
332,CASH_OUT,71071.89,C2094003428,107129.0,36057.11,C480499021,0.0,71071.89,0,0
350,PAYMENT,2049.47,C1358335938,553430.0,551380.53,M1066829185,0.0,0.0,0,0
397,TRANSFER,1524084.82,C1203889066,0.0,0.0,C1140761873,2160106.86,3684191.68,0,0
257,CASH_OUT,228311.83,C767993503,102819.0,0.0,C13531379,9736.14,131199.17,0,0
652,TRANSFER,2911505.23,C1683729969,2911505.23,0.0,C557033420,0.0,0.0,1,0
254,CASH_OUT,316254.35,C1638965102,318360.0,2105.65,C1410630304,30323.97,346578.33,0,0
432,CASH_OUT,907361.75,C86620913,907361.75,0.0,C1770382625,1536176.46,2443538.2,1,0
300,CASH_IN,139990.0,C1000448950,52022.0,192012.0,C378952841,0.0,0.0,0,0
69,TRANSFER,2147778.33,C1991870331,2147778.33,0.0,C501280303,0.0,0.0,1,0
658,CASH_OUT,619824.64,C989559547,619824.64,0.0,C537664657,1420676.78,2040501.42,1,0
106,CASH_OUT,8999.56,C1634056682,8999.56,0.0,C46618914,0.0,8999.56,1,0
370,CASH_IN,275516.35,C1936051617,252383.0,527899.35,C480593952,1125595.78,850079.43,0,0
258,CASH_IN,135844.34,C971943007,5828421.06,5964265.39,C1369093671,500576.01,556498.59,0,0
487,CASH_OUT,1035401.2,C1689112462,1035401.2,0.0,C353554883,4906677.4,5942078.6,1,0
273,PAYMENT,1214.72,C1088129769,11581.0,10366.28,M61434454,0.0,0.0,0,0
182,PAYMENT,6212.82,C674233565,38959.33,32746.5,M1073714101,0.0,0.0,0,0
385,CASH_OUT,617882.66,C274955922,617882.66,0.0,C575981096,171914.08,789796.74,1,0
645,TRANSFER,1576874.04,C1859428383,1576874.04,0.0,C1424577358,0.0,0.0,1,0
285,PAYMENT,1176.03,C1913258318,435401.36,434225.32,M1449591577,0.0,0.0,0,0
44,CASH_OUT,113200.35,C2130754291,0.0,0.0,C117177398,1296941.92,1410142.26,0,0
380,CASH_OUT,73515.13,C290706444,0.0,0.0,C144237944,2108389.14,2181904.27,0,0
394,CASH_OUT,66364.89,C1039754460,0.0,0.0,C72507828,224802.52,291167.41,0,0
254,PAYMENT,12130.54,C660440589,793473.0,781342.46,M226631683,0.0,0.0,0,0
289,CASH_OUT,3374.25,C501091944,3374.25,0.0,C540962810,94021.36,97395.6,1,0
694,CASH_OUT,257811.92,C569133281,257811.92,0.0,C2004617547,1786927.08,2044739.0,1,0
43,CASH_IN,51378.08,C390335936,49367.0,100745.08,C1469609529,13121824.71,12964605.79,0,0
532,CASH_OUT,254719.63,C1634365603,254719.63,0.0,C192491518,0.0,254719.63,1,0
183,CASH_IN,139219.88,C1347685450,6232173.88,6371393.77,C189050207,893183.09,753963.21,0,0
319,CASH_OUT,88424.06,C871094830,88424.06,0.0,C697909635,1058979.19,1147403.25,1,0
625,CASH_OUT,58924.16,C1141510718,58924.16,0.0,C1321586264,0.0,58924.16,1,0
148,CASH_OUT,208630.6,C2049716965,208630.6,0.0,C1560676019,337304.83,545935.44,1,0
226,CASH_OUT,66047.46,C901240655,0.0,0.0,C1143204230,4733703.59,4799751.04,0,0
306,CASH_IN,7835.15,C1058392231,10130.0,17965.15,C2062573438,2492921.08,2485085.93,0,0
712,CASH_OUT,16514.64,C776636792,16514.64,0.0,C1609425156,0.0,16514.64,1,0
15,CASH_IN,53230.73,C938400829,895081.62,948312.35,C360966517,7015146.49,6961915.77,0,0
614,TRANSFER,309061.5,C1528703111,309061.5,0.0,C2133834018,0.0,0.0,1,0
81,TRANSFER,221936.6,C238307313,221936.6,0.0,C1029951793,0.0,0.0,1,0
728,CASH_OUT,6322399.97,C1305559146,6322399.97,0.0,C2086292862,0.0,6322399.97,1,0
659,TRANSFER,1268640.81,C582406081,0.0,0.0,C2012708356,3470700.93,4739341.74,0,0
538,TRANSFER,1392337.38,C1855947267,1392337.38,0.0,C1347484785,0.0,0.0,1,0
163,CASH_IN,127063.94,C1638129006,10653.0,137716.94,C1822630605,1218509.16,1091445.23,0,0
351,CASH_OUT,118111.77,C702710728,118111.77,0.0,C5500994,0.0,118111.77,1,0
12,PAYMENT,3316.54,C1105807341,546786.74,543470.2,M111499258,0.0,0.0,0,0
161,CASH_OUT,263270.68,C28504171,92686.0,0.0,C2010431707,0.0,263270.68,0,0
638,CASH_OUT,134293.12,C146779092,134293.12,0.0,C2005939725,5256422.7,5390715.81,1,0
160,CASH_IN,45103.65,C284889185,11220667.98,11265771.62,C1473756036,64694.79,19591.15,0,0
590,PAYMENT,1167.37,C452203608,0.0,0.0,M532146590,0.0,0.0,0,0
177,PAYMENT,1399.22,C1127218122,0.0,0.0,M1236368246,0.0,0.0,0,0
153,CASH_OUT,190710.18,C2099157639,14062.0,0.0,C2104251793,40264.52,230974.71,0,0
170,CASH_OUT,147649.37,C41202461,147649.37,0.0,C755223579,1276920.56,1424569.93,1,0
632,TRANSFER,480404.03,C1962729026,480404.03,0.0,C1853051693,0.0,0.0,1,0
379,TRANSFER,2983996.6,C491418989,2983996.6,0.0,C2053136767,0.0,0.0,1,0
562,CASH_OUT,8770.06,C1583865151,8770.06,0.0,C2053590149,0.0,8770.06,1,0
349,TRANSFER,1023356.77,C1706454657,1023356.77,0.0,C433479110,0.0,0.0,1,0
55,TRANSFER,283400.42,C1745208932,283400.42,0.0,C2118682140,0.0,0.0,1,0
395,PAYMENT,46627.9,C680062523,0.0,0.0,M585375996,0.0,0.0,0,0
365,TRANSFER,155799.82,C673298372,155799.82,0.0,C1666814997,0.0,0.0,1,0
536,TRANSFER,285382.07,C1799496993,285382.07,0.0,C6772429,0.0,0.0,1,0
650,TRANSFER,230652.43,C1117030253,230652.43,0.0,C1682998072,0.0,0.0,1,0
648,CASH_OUT,1086227.44,C1878954477,1086227.44,0.0,C1745741148,1017455.87,2103683.3,1,0
291,CASH_OUT,1185157.78,C1347068790,1185157.78,0.0,C726467776,0.0,1185157.78,1,0
563,CASH_OUT,190662.7,C1867694951,190662.7,0.0,C114310836,309903.6,500566.3,1,0
183,TRANSFER,13849.19,C594849648,0.0,0.0,C1078439853,249427.68,263276.87,0,0
171,CASH_OUT,2754740.54,C52657218,2754740.54,0.0,C1861630818,1767824.71,4522565.25,1,0
372,CASH_OUT,337632.61,C276040783,82.0,0.0,C627791258,0.0,337632.61,0,0
362,CASH_OUT,1397689.48,C851172808,1397689.48,0.0,C1693761421,0.0,1397689.48,1,0
253,CASH_OUT,168455.76,C1163700291,168455.76,0.0,C1766231137,468448.82,636904.58,1,0
384,TRANSFER,318390.19,C539058529,0.0,0.0,C470209755,3132516.79,3450906.98,0,0
12,PAYMENT,2434.7,C2046677481,10021.0,7586.3,M1023794729,0.0,0.0,0,0
273,CASH_OUT,65516.41,C1299833458,115018.0,49501.59,C1817619626,0.0,65516.41,0,0
425,TRANSFER,10000000.0,C1551381510,49585040.37,39585040.37,C1042012237,0.0,0.0,1,0
40,PAYMENT,6700.46,C1839521473,0.0,0.0,M971937932,0.0,0.0,0,0
71,CASH_OUT,345526.4,C1313615833,345526.4,0.0,C475338087,210291.99,555818.38,1,0
326,PAYMENT,26945.95,C1776836326,14651.75,0.0,M867021142,0.0,0.0,0,0
354,TRANSFER,66550.0,C1257904471,66550.0,0.0,C1927793477,0.0,0.0,1,0
183,CASH_OUT,15172.44,C601181456,0.0,0.0,C166361708,5628029.06,5643201.5,0,0
186,CASH_IN,230458.56,C465219567,17938947.64,18169406.2,C1535628839,8784631.47,8554172.92,0,0
217,TRANSFER,1052668.73,C737805330,1052668.73,0.0,C95497676,0.0,0.0,1,0
492,CASH_OUT,162192.78,C1133500128,162192.78,0.0,C1665056886,0.0,162192.78,1,0
376,TRANSFER,449032.97,C1012053866,449032.97,0.0,C1148781766,0.0,0.0,1,0
300,CASH_OUT,344993.93,C1541357574,340665.57,0.0,C439485267,427499.46,772493.39,0,0
159,CASH_OUT,474052.54,C642633931,474052.54,0.0,C372032326,29256.42,503308.95,1,0
18,CASH_OUT,508782.2,C576782065,0.0,0.0,C2090737806,1082007.65,1590789.85,1,0
284,TRANSFER,498747.55,C1358700061,498747.55,0.0,C705797275,0.0,0.0,1,0
306,PAYMENT,41345.32,C227991403,0.0,0.0,M132735277,0.0,0.0,0,0
48,DEBIT,6336.09,C631505681,412282.0,405945.91,C372379631,381111.67,387447.76,0,0
399,CASH_IN,60533.2,C1633341592,10168.0,70701.2,C1311765185,0.0,0.0,0,0
216,CASH_OUT,31358.72,C2117610925,31358.72,0.0,C1891377178,420767.03,452125.75,1,0
283,CASH_OUT,291010.21,C949919695,0.0,0.0,C152213122,4935694.12,5226704.32,0,0
350,TRANSFER,2728625.68,C2079148298,2728625.68,0.0,C807091049,0.0,0.0,1,0
207,TRANSFER,328110.3,C539030556,328110.3,0.0,C448140191,0.0,0.0,1,0
258,CASH_OUT,154440.87,C613714391,0.0,0.0,C1684444817,158064.0,0.0,0,0
689,TRANSFER,228416.57,C78608080,228416.57,0.0,C208687386,0.0,0.0,1,0
16,PAYMENT,19763.79,C315620595,92969.0,73205.21,M345654706,0.0,0.0,0,0
462,TRANSFER,155028.83,C750908080,155028.83,0.0,C279725072,0.0,0.0,1,0
33,PAYMENT,6702.85,C2136993640,66387.0,59684.15,M1060544353,0.0,0.0,0,0
372,CASH_OUT,385143.02,C47150396,0.0,0.0,C1754908707,1874585.83,2259728.85,0,0
307,TRANSFER,1749325.14,C1343086585,1749325.14,0.0,C256353022,0.0,0.0,1,0
415,TRANSFER,37766.23,C1853390476,37766.23,0.0,C1785352620,0.0,0.0,1,0
297,CASH_OUT,57466.42,C1927883034,57466.42,0.0,C451356274,1001258.8,1058725.22,1,0
23,PAYMENT,17129.74,C58811481,0.0,0.0,M2143826539,0.0,0.0,0,0
252,CASH_OUT,73204.16,C286410228,21115.0,0.0,C2130072843,1442.62,74646.78,0,0
37,PAYMENT,789.37,C1541839790,0.0,0.0,M1960474115,0.0,0.0,0,0
687,CASH_OUT,3009125.59,C1336183748,3009125.59,0.0,C1701261765,46901.34,3056026.93,1,0
270,TRANSFER,395531.72,C497404985,395531.72,0.0,C1272345661,0.0,0.0,1,0
14,CASH_OUT,412818.03,C1953016100,45642.0,0.0,C2003325178,21451.0,434269.03,0,0
43,CASH_OUT,185832.85,C1741197566,10478.0,0.0,C913295395,340877.78,526710.63,0,0
306,CASH_IN,243174.39,C1600989345,21813.0,264987.39,C1160779612,555109.69,311935.31,0,0
129,CASH_IN,120413.58,C1792489999,729736.0,850149.58,C986174352,210929.15,90515.58,0,0
626,TRANSFER,32382.31,C419450286,32382.31,0.0,C1968828091,0.0,0.0,1,0
180,PAYMENT,20980.95,C499051687,232.0,0.0,M1964765965,0.0,0.0,0,0
609,CASH_OUT,228706.19,C976368712,228706.19,0.0,C1575445861,118230.46,346936.65,1,0
595,PAYMENT,8501.33,C1629590083,4536.0,0.0,M2121317993,0.0,0.0,0,0
208,CASH_OUT,206741.05,C623957392,114756.0,0.0,C1713697929,408934.25,615675.3,0,0
204,PAYMENT,10065.27,C731443427,106525.0,96459.73,M306543181,0.0,0.0,0,0
516,TRANSFER,848134.57,C387226180,848134.57,0.0,C1242120613,0.0,0.0,1,0
376,CASH_OUT,142118.37,C955452369,0.0,0.0,C1462734879,324206.46,466324.83,0,0
164,PAYMENT,10725.2,C213072200,0.0,0.0,M1990099387,0.0,0.0,0,0
330,CASH_OUT,187887.89,C674291623,0.0,0.0,C1802942105,597274.47,785162.36,0,0
122,CASH_OUT,188249.17,C670393440,188249.17,0.0,C928566980,381115.19,569364.36,1,0
35,CASH_OUT,400564.82,C1717699539,22915.88,0.0,C2015926748,2046071.55,2861276.56,0,0
279,TRANSFER,10000000.0,C2062481561,30536624.41,20536624.41,C935919630,0.0,0.0,1,0
486,CASH_OUT,4505012.56,C1075946907,4505012.56,0.0,C1978376659,0.0,4505012.56,1,0
82,TRANSFER,987591.59,C134383279,987591.59,0.0,C1363477592,0.0,0.0,1,0
492,TRANSFER,162192.78,C2111179588,162192.78,0.0,C581054448,0.0,0.0,1,0
324,CASH_IN,39191.29,C557594255,0.0,39191.29,C1694934976,374337.43,335146.14,0,0
215,TRANSFER,100799.74,C445263124,0.0,0.0,C798678484,7816577.09,7917376.82,0,0
181,TRANSFER,681716.51,C493293420,25189.0,0.0,C851274464,1318285.88,2000002.39,0,0
544,PAYMENT,20226.48,C1097848167,1054479.21,1034252.74,M206569743,0.0,0.0,0,0
211,PAYMENT,2546.21,C1550161585,13902.0,11355.79,M953788264,0.0,0.0,0,0
380,CASH_IN,130469.06,C1135959233,113368.29,243837.34,C832642863,160472.27,30003.21,0,0
278,CASH_OUT,284475.5,C1435653403,0.0,0.0,C2026837959,382416.11,666891.62,0,0
209,CASH_IN,27610.23,C946731566,8000092.5,8027702.73,C2121330387,963584.94,935974.71,0,0
235,CASH_IN,51961.22,C2102559677,7087.0,59048.22,C1523335906,0.0,0.0,0,0
301,PAYMENT,8978.64,C1861908874,250417.0,241438.36,M1872633409,0.0,0.0,0,0
307,PAYMENT,17290.7,C213964870,328.0,0.0,M453510137,0.0,0.0,0,0
597,PAYMENT,13216.94,C259688187,5154.0,0.0,M1076445025,0.0,0.0,0,0
400,CASH_IN,264868.12,C1630119457,19160.0,284028.12,C27550013,0.0,0.0,0,0
436,CASH_OUT,591766.42,C1492365838,591766.42,0.0,C1180486169,7334547.33,7926313.75,1,0
660,CASH_OUT,619502.08,C213157987,619502.08,0.0,C1929563622,4755457.2,5374959.28,1,0
326,CASH_OUT,335506.55,C572552016,1080.0,0.0,C601254504,0.0,335506.55,0,0
9,PAYMENT,16075.6,C1693963584,17030.0,954.4,M586182936,0.0,0.0,0,0
306,CASH_OUT,123445.82,C1133513383,15030.0,0.0,C94257497,7050957.01,7174402.83,0,0
325,CASH_IN,3210.62,C1383397984,32189.0,35399.62,C1440147923,1068954.73,1065744.11,0,0
175,TRANSFER,319208.14,C1314274977,319208.14,0.0,C650349902,0.0,0.0,1,0
16,CASH_IN,129448.67,C1974306617,20349.0,149797.67,C1211312974,515879.25,386430.58,0,0
68,CASH_OUT,5800988.12,C1232837961,5800988.12,0.0,C1664538299,0.0,5800988.12,1,0
640,TRANSFER,49871.73,C1236485428,49871.73,0.0,C1412551637,0.0,0.0,1,0
671,TRANSFER,61505.06,C1590661770,61505.06,0.0,C1045739215,0.0,0.0,1,0
130,CASH_IN,45731.25,C1147401002,1914918.86,1960650.11,C1768685055,425940.7,380209.46,0,0
475,CASH_OUT,1064995.85,C1191482277,1064995.85,0.0,C174516315,0.0,1064995.85,1,0
241,CASH_OUT,989966.55,C58682758,989966.55,0.0,C1485453615,0.0,989966.55,1,0
302,PAYMENT,42485.52,C1246830117,20334.0,0.0,M915220356,0.0,0.0,0,0
190,CASH_OUT,1884.56,C1537704044,5572.0,3687.44,C1270975420,2237913.97,2239798.53,0,0
